1537470269 0 1 0 0 0 0 0 0 0 0 0
1537475898 0 1 0 0 0 0 0 1 0 0 0
1537476028 0 1 0 0 0 0 0 2 0 0 0
1537739990 0 1 0 0 0 0 0 2 0 1 0
1537840309 0 1 0 0 0 0 0 2 0 2 0
1537994188 0 2 0 0 0 0 0 2 0 2 0
1540266191 0 2 0 0 0 0 0 2 1 2 0
1540272803 1 2 0 0 0 0 0 2 1 2 0
1540322792 1 3 0 0 0 0 0 2 1 2 0
1540347102 1 3 1 0 0 0 0 2 1 2 0
1540487586 1 3 1 0 0 0 0 2 2 2 0
1540488799 1 4 1 0 0 0 0 2 2 2 0
1540489862 1 4 1 0 0 1 0 2 2 2 0
1540490574 1 4 1 0 0 2 0 2 2 2 0
1540491978 1 5 1 0 0 2 0 2 2 2 0
1540496160 1 5 1 0 0 3 0 2 2 2 0
1540498508 1 6 1 0 0 3 0 2 2 2 0
1540498635 1 7 1 0 0 3 0 2 2 2 0
1540519799 1 8 1 0 0 3 0 2 2 2 0
1540573343 2 8 1 0 0 3 0 2 2 2 0
1540576666 3 8 1 0 0 3 0 2 2 2 0
1540591685 3 8 2 0 0 3 0 2 2 2 0
1540594322 3 8 3 0 0 3 0 2 2 2 0
1540595222 3 8 4 0 0 3 0 2 2 2 0
1540595798 3 8 5 0 0 3 0 2 2 2 0
1540596939 3 8 6 0 0 3 0 2 2 2 0
1540598920 3 8 7 0 0 3 0 2 2 2 0
1540764821 3 9 7 0 0 3 0 2 2 2 0
1540772431 3 10 7 0 0 3 0 2 2 2 0
1540777981 3 10 7 0 0 3 0 2 3 2 0
1540779103 3 11 7 0 0 3 0 2 3 2 0
1540788781 3 11 7 0 0 4 0 2 3 2 0
1540858353 3 12 7 0 0 4 0 2 3 2 0
1540858557 3 13 7 0 0 4 0 2 3 2 0
1540874443 4 13 7 0 0 4 0 2 3 2 0
1540876653 5 13 7 0 0 4 0 2 3 2 0
1540919759 5 14 7 0 0 4 0 2 3 2 0
1540920096 5 15 7 0 0 4 0 2 3 2 0
1540922096 5 16 7 0 0 4 0 2 3 2 0
1540924050 5 17 7 0 0 4 0 2 3 2 0
1540924372 5 18 7 0 0 4 0 2 3 2 0
1540928062 5 19 7 0 0 4 0 2 3 2 0
1540929418 5 19 8 0 0 4 0 2 3 2 0
1540932165 5 19 9 0 0 4 0 2 3 2 0
1540957414 5 19 10 0 0 4 0 2 3 2 0
1540959498 5 19 11 0 0 4 0 2 3 2 0
1540963840 5 19 12 0 0 4 0 2 3 2 0
1540972030 6 19 12 0 0 4 0 2 3 2 0
1541032166 7 19 12 0 0 4 0 2 3 2 0
1541049190 7 19 13 0 0 4 0 2 3 2 0
1541095572 7 20 13 0 0 4 0 2 3 2 0
1541096590 7 20 13 0 0 5 0 2 3 2 0
1541097214 7 21 13 0 0 5 0 2 3 2 0
1541097442 7 22 13 0 0 5 0 2 3 2 0
1541110526 8 22 13 0 0 5 0 2 3 2 0
1541110862 8 23 13 0 0 5 0 2 3 2 0
1541111659 8 24 13 0 0 5 0 2 3 2 0
1541111674 9 24 13 0 0 5 0 2 3 2 0
1541116189 10 24 13 0 0 5 0 2 3 2 0
1541117065 11 24 13 0 0 5 0 2 3 2 0
1541118297 12 24 13 0 0 5 0 2 3 2 0
1541118714 12 24 14 0 0 5 0 2 3 2 0
1541118735 12 24 14 0 0 5 1 2 3 2 0
1541118895 12 24 14 0 0 6 1 2 3 2 0
1541119272 12 24 14 0 0 7 1 2 3 2 0
1541123576 12 24 14 0 0 8 1 2 3 2 0
1541188521 13 24 14 0 0 8 1 2 3 2 0
1541189181 14 24 14 0 0 8 1 2 3 2 0
1541190236 15 24 14 0 0 8 1 2 3 2 0
1541192052 15 24 15 0 0 8 1 2 3 2 0
1541201352 16 24 15 0 0 8 1 2 3 2 0
1541204180 17 24 15 0 0 8 1 2 3 2 0
1541207321 18 24 15 0 0 8 1 2 3 2 0
1541211333 19 24 15 0 0 8 1 2 3 2 0
1541214682 20 24 15 0 0 8 1 2 3 2 0
1541214842 21 24 15 0 0 8 1 2 3 2 0
1541284909 22 24 15 0 0 8 1 2 3 2 0
1541285571 23 24 15 0 0 8 1 2 3 2 0
1541363870 23 24 15 0 0 8 2 2 3 2 0
1541365321 23 25 15 0 0 8 2 2 3 2 0
1541366813 23 26 15 0 0 8 2 2 3 2 0
1541368158 23 27 15 0 0 8 2 2 3 2 0
1541370607 23 28 15 0 0 8 2 2 3 2 0
1541371678 23 28 15 1 0 8 2 2 3 2 0
1541372284 24 28 15 1 0 8 2 2 3 2 0
1541372574 24 28 16 1 0 8 2 2 3 2 0
1541372720 24 28 17 1 0 8 2 2 3 2 0
1541374659 24 28 17 1 0 9 2 2 3 2 0
1541374667 24 29 17 1 0 9 2 2 3 2 0
1541375079 24 30 17 1 0 9 2 2 3 2 0
1541379289 24 30 17 2 0 9 2 2 3 2 0
1541381108 24 31 17 2 0 9 2 2 3 2 0
1541382163 24 32 17 2 0 9 2 2 3 2 0
1541382704 24 32 18 2 0 9 2 2 3 2 0
1541383046 25 32 18 2 0 9 2 2 3 2 0
1541383489 26 32 18 2 0 9 2 2 3 2 0
1541384119 27 32 18 2 0 9 2 2 3 2 0
1541384376 28 32 18 2 0 9 2 2 3 2 0
1541384833 29 32 18 2 0 9 2 2 3 2 0
1541386349 30 32 18 2 0 9 2 2 3 2 0
1541386579 30 32 18 3 0 9 2 2 3 2 0
1541387818 30 32 18 3 0 10 2 2 3 2 0
1541388461 30 33 18 3 0 10 2 2 3 2 0
1541389257 30 33 18 4 0 10 2 2 3 2 0
1541389605 30 33 18 5 0 10 2 2 3 2 0
1541390454 30 33 19 5 0 10 2 2 3 2 0
1541390471 30 33 20 5 0 10 2 2 3 2 0
1541390726 30 33 20 6 0 10 2 2 3 2 0
1541391289 30 33 21 6 0 10 2 2 3 2 0
1541391376 30 33 21 7 0 10 2 2 3 2 0
1541392264 30 33 21 8 0 10 2 2 3 2 0
1541392824 30 33 21 8 0 10 3 2 3 2 0
1541393124 30 33 22 8 0 10 3 2 3 2 0
1541393136 30 33 23 8 0 10 3 2 3 2 0
1541393740 30 34 23 8 0 10 3 2 3 2 0
1541397146 30 35 23 8 0 10 3 2 3 2 0
1541397751 30 36 23 8 0 10 3 2 3 2 0
1541458531 30 37 23 8 0 10 3 2 3 2 0
1541461106 31 37 23 8 0 10 3 2 3 2 0
1541461137 32 39 23 8 0 10 3 2 3 2 0
1541462074 33 39 23 8 0 10 3 2 3 2 0
1541462447 33 40 23 8 0 10 3 2 3 2 0
1541462987 33 41 23 8 0 10 3 2 3 2 0
1541464270 33 42 23 8 0 10 3 2 3 2 0
1542046506 34 42 23 8 0 10 3 2 3 2 0
1542046751 34 42 23 8 0 10 3 3 3 2 0
1542047568 34 42 23 9 0 10 3 3 3 2 0
1542048241 35 42 23 9 0 10 3 3 3 2 0
1542048981 35 42 23 10 0 10 3 3 3 2 0
1542050622 35 42 23 10 0 10 3 4 3 2 0
1542053407 35 42 23 10 0 10 3 5 3 2 0
1542053936 35 42 23 11 0 10 3 5 3 2 0
1542054128 35 42 23 12 0 10 3 5 3 2 0
1542054321 36 42 23 12 0 10 3 5 3 2 0
1542054331 37 42 23 12 0 10 3 5 3 2 0
1542056071 37 42 23 12 0 10 3 6 3 2 0
1542056088 38 42 23 12 0 10 3 6 3 2 0
1542059742 38 42 23 13 0 10 3 6 3 2 0
1542059862 39 42 23 13 0 10 3 6 3 2 0
1542060169 39 42 23 14 0 10 3 6 3 2 0
1542060301 40 42 23 14 0 10 3 6 3 2 0
1542060316 40 42 23 14 0 10 3 7 3 2 0
1542238790 40 42 23 14 0 10 4 7 3 2 0
1542240177 40 42 23 14 0 10 5 7 3 2 0
1542240898 41 42 23 14 0 10 5 7 3 2 0
1542241332 42 42 23 14 0 10 5 7 3 2 0
1542241713 42 42 23 14 0 10 6 7 3 2 0
1542245320 42 42 23 15 0 10 6 7 3 2 0
1542245555 42 42 23 15 0 10 7 7 3 2 0
1542245604 42 42 23 16 0 10 7 7 3 2 0
1542307626 42 42 23 16 0 10 8 7 3 2 0
1542310590 42 42 23 16 0 10 9 7 3 2 0
1542316922 42 42 23 16 0 10 10 7 3 2 0
1542439480 43 42 23 16 0 10 10 7 3 2 0
1542441435 44 42 23 16 0 10 10 7 3 2 0
1542482470 44 42 23 16 1 10 10 7 3 2 0
1542485570 44 42 23 16 2 10 10 7 3 2 0
1542485670 44 42 23 16 3 10 10 7 3 2 0
1542486296 44 42 23 16 4 10 10 7 3 2 0
1542491728 44 42 23 16 4 11 10 7 3 2 0
1542495888 44 42 23 16 5 11 10 7 3 2 0
1542501199 45 42 23 16 5 11 10 7 3 2 0
1542501511 45 42 23 17 5 11 10 7 3 2 0
1542501651 45 42 23 17 6 11 10 7 3 2 0
1542505510 45 42 23 18 6 11 10 7 3 2 0
1542505897 45 42 23 19 6 11 10 7 3 2 0
1542506991 46 42 23 19 6 11 10 7 3 2 0
1542507020 47 42 23 19 6 11 10 7 3 2 0
1542507423 48 42 23 19 6 11 10 7 3 2 0
1542507439 48 42 23 20 6 11 10 7 3 2 0
1542507920 49 42 23 20 6 11 10 7 3 2 0
1542508234 49 42 23 20 7 11 10 7 3 2 0
1542511153 50 42 23 20 7 11 10 7 3 2 0
1542511441 51 42 23 20 7 11 10 7 3 2 0
1542520076 51 42 23 20 8 11 10 7 3 2 0
1542567701 51 42 23 20 9 11 10 7 3 2 0
1542574925 51 42 23 20 10 11 10 7 3 2 0
1542580205 52 42 23 20 10 11 10 7 3 2 0
1542586789 53 42 23 20 10 11 10 7 3 2 0
1542664068 53 42 23 21 10 11 10 7 3 2 0
1542664298 53 42 23 21 10 11 10 7 3 2 1
1542669777 54 42 23 21 10 11 10 7 3 2 1
1542669791 55 42 23 21 10 11 10 7 3 2 1
1542672972 56 42 23 21 10 11 10 7 3 2 1
1543345323 56 42 23 21 10 12 10 7 3 2 1
1543351975 56 42 23 21 11 12 10 7 3 2 1
1543354822 56 42 23 21 12 12 10 7 3 2 1
1543357735 56 42 23 21 13 12 10 7 3 2 1
1543456066 56 42 23 21 14 12 10 7 3 2 1
1543607507 56 42 23 21 15 12 10 7 3 2 1
1543615603 56 42 23 21 16 12 10 7 3 2 1
1543615758 56 42 23 21 17 12 10 7 3 2 1
1543688919 56 42 23 22 17 12 10 7 3 2 1
1543782846 56 42 24 22 17 12 10 7 3 2 1
1543782941 56 42 25 22 17 12 10 7 3 2 1
